dv_doi,paper_doi
10.7910/DVN/SWVFV8,10.1017/s1537592720001164
10.7910/DVN/L2GSK6,10.1017/s1537592717004273
10.7910/DVN/Q8YTNL,10.1017/s1537592718001573
10.7910/DVN/W1YYEV,10.1017/s1537592719003906
10.7910/DVN/ZGI2GF,10.1017/s1537592719001002
10.7910/DVN/0NVQK4,10.1017/s1537592719003943
10.7910/DVN/XKOVUN,10.1017/s1537592719003864
10.7910/DVN/TZTW1J,10.1017/s153759271700425x
10.7910/DVN/8WLEMA,10.1017/s1537592719003414
10.7910/DVN/IYWXMF,10.1017/s153759271900001x
10.7910/DVN/QOOFYS,10.1017/s1537592718001081
10.7910/DVN/TVMFQT,10.1002/poi3.210
10.7910/DVN/K3D1M2,10.1111/j.1541-0072.2012.00459.x
10.7910/DVN/MEJBZT,10.1111/j.1541-0072.2010.00357.x
10.7910/DVN/MEJBZT,10.1111/j.1541-0072.2010.00375.x
10.7910/DVN/VLKZ3E,10.1093/pan/mps018
10.7910/DVN/IZWWBC,10.1093/pan/mpv023
10.7910/DVN/LVNZE2,10.1093/pan/mpv026
10.7910/DVN/ICTG9Z,10.1017/pan.2018.35
10.7910/DVN/JLAOEN,10.1017/pan.2019.31
10.7910/DVN/1WZCEA,10.1017/pan.2019.29
10.7910/DVN/DH1IUI,10.1093/pan/mpv032
10.7910/DVN/CYYLOK,10.1017/pan.2018.33
10.7910/DVN/54JC6M,10.1093/pan/mpw005
10.7910/DVN/Q7V70C,10.1093/pan/mpw009
10.7910/DVN/0X1M0I,10.1093/pan/mpr034
10.7910/DVN/HQ3I8K,10.1093/pan/mpr041
10.7910/DVN/HZHVCU,10.1093/pan/mpw010
10.7910/DVN/MEJBZT,10.1093/pan/mpw008
10.7910/DVN/UNJNCQ,10.1093/pan/mpr042
10.7910/DVN/DE2PLL,10.1093/pan/mpr050
10.7910/DVN/QXCFO2,10.1093/pan/mpw019
10.7910/DVN/8DWAZW,10.1017/pan.2019.33
10.7910/DVN/I8RK9Q,10.1093/pan/mps025
10.7910/DVN/IVOFSM,10.1093/pan/mps027
10.7910/DVN/AQB4MP,10.1017/pan.2016.6
10.7910/DVN/EMUICK,10.1093/pan/mps037
10.7910/DVN/2ATYFU,10.1093/pan/mps042
10.7910/DVN/CYXFB8,10.1017/pan.2017.11
10.7910/DVN/80WUQB,10.1017/pan.2017.21
10.7910/DVN/MVSBR0,10.1093/pan/mpt011
10.7910/DVN/1V0FCS,10.1093/pan/mpt012
10.7910/DVN/OXIM9P,10.1093/pan/mpt015
10.7910/DVN/DXDQV3,10.1017/pan.2017.29
10.7910/DVN/9NXGHP,10.1017/pan.2017.28
10.7910/DVN/S9G9XS,10.1017/pan.2017.43
10.7910/DVN/23151,10.1093/pan/mpp032
10.7910/DVN/BPU1XG,10.1017/pan.2018.53
10.7910/DVN/22908,10.1093/pan/mpt023
10.7910/DVN/SKGWTS,10.1017/pan.2017.42
10.7910/DVN/28575,10.1093/pan/mpv002
10.7910/DVN/28696,10.1093/pan/mpv004
10.7910/DVN/MEJBZT,10.1093/pan/mpv010
10.7910/DVN/I7Y3G2,10.1093/pan/mpv020
10.7910/DVN/INGQYA,10.1093/pan/mpv022
10.7910/DVN/FSNGNP,10.1093/pan/mpv037
10.7910/DVN/KRKWK8,10.1017/pan.2018.40
10.7910/DVN/U2XMOY,10.1093/pan/mpr005
10.7910/DVN/DEIFMX,10.1093/pan/mpr015
10.7910/DVN/3UW00O,10.1093/pan/mpr011
10.7910/DVN/GIJFIK,10.1093/pan/mpr026
10.7910/DVN/ILZHUR,10.1017/pan.2019.6
10.7910/DVN/A47LUM,10.1017/pan.2018.32
10.7910/DVN/RJF61A,10.1017/pan.2017.17
10.7910/DVN/ZSJNHJ,10.1093/pan/mps026
10.7910/DVN/PIV1KX,10.1017/pan.2019.41
10.7910/DVN/HXAKGJ,10.1017/pan.2019.42
10.7910/DVN/VJ9QDB,10.1017/pan.2019.49
10.7910/DVN/PRDURU,10.1017/pan.2019.43
10.7910/DVN/VCSRMX,10.1093/pan/mpv013
10.7910/DVN/4J48AX,10.1017/pan.2017.35
10.7910/DVN/DBLESX,10.1093/pan/mpr006
10.7910/DVN/K8FN9V,10.1093/pan/mpr007
10.7910/DVN/DFEH8S,10.1017/pan.2017.36
10.7910/DVN/1KWH3E,10.1093/pan/mpr029
10.7910/DVN/2PISVQ,10.1093/pan/mps003
10.7910/DVN/YEYNKH,10.1093/pan/mpr049
10.7910/DVN/TBW4Y4,10.1017/pan.2019.18
10.7910/DVN/EP871L,10.1093/pan/mps043
10.7910/DVN/6UWAUQ,10.1093/pan/mpt004
10.7910/DVN/SPTL3J,10.1093/pan/mpt007
10.7910/DVN/T0BM6X,10.1093/pan/mpt009
10.7910/DVN/V4V0AU,10.1093/pan/mpt018
10.7910/DVN/DFRSKZ,10.1017/pan.2019.7
10.7910/DVN/CU0V56,10.1017/pan.2019.8
10.7910/DVN/VFDCJV,10.1017/pan.2018.41
10.7910/DVN/WIRN6R,10.1017/pan.2017.38
10.7910/DVN/FMH2IR,10.1093/pan/mpw016
10.7910/DVN/FSNGNP,10.1093/pan/mpv014
10.7910/DVN/H2BRR1,10.1093/pan/mpt014
10.7910/DVN/YPMVMH,10.1017/pan.2019.4
10.7910/DVN/24094,10.1093/pan/mpu002
10.7910/DVN/24503,10.1093/pan/mpu004
10.7910/DVN/BCQM3Y,10.1093/pan/mpw024
10.7910/DVN/QWPDQJ,10.1093/pan/mpt002
10.7910/DVN/26966,10.1093/pan/mpu013
10.7910/DVN/29603,10.1093/pan/mpv012
10.7910/DVN/MVIQUD,10.1093/pan/mpv029
10.7910/DVN/OZ6VYD,10.1017/pan.2018.8
10.7910/DVN/9NXGHP,10.1017/pan.2017.16
10.7910/DVN/XJSD0V,10.1093/pan/mpt010
10.7910/DVN/K3D1M2,10.1017/pan.2017.23
10.7910/DVN/92GMLB,10.1017/pan.2016.13
10.7910/DVN/TWHEZ9,10.1017/pan.2018.20
10.7910/DVN/DWA3NY,10.1093/pan/mpt001
10.7910/DVN/HJCPDK,10.1093/pan/mpr058
10.7910/DVN/VZFXYW,10.1017/pan.2020.2
10.7910/DVN/H9X2AB,10.1017/pan.2020.3
10.7910/DVN/23510,10.1093/pan/mpt051
10.7910/DVN/28729,10.1093/pan/mpv005
10.7910/DVN/LD0ITE,10.1017/pan.2018.31
10.7910/DVN/NAJIKB,10.1017/pan.2019.12
10.7910/DVN/SACLMT,10.1093/pan/mpv035
10.7910/DVN/ILTOGF,10.1017/pan.2018.58
10.7910/DVN/27564,10.1093/pan/mpu018
10.7910/DVN/Q1V0OG,10.1017/pan.2019.17
10.7910/DVN/TMWJYL,10.1093/pan/mpr028
10.7910/DVN/27691,10.1093/pan/mpu038
10.7910/DVN/W9DGRR,10.1017/pan.2019.35
10.7910/DVN/SSLCFF,10.1017/pan.2019.1
10.7910/DVN/AX9NVH,10.1093/pan/mpt029
10.7910/DVN/346Y30,10.1017/pan.2017.13
10.7910/DVN/28662,10.1093/pan/mpv003
10.7910/DVN/PGQY2F,10.1017/pan.2018.62
10.7910/DVN/23773,10.1093/pan/mpt049
10.7910/DVN/U0TYY3,10.1017/pan.2018.42
10.7910/DVN/ESQZJU,10.1093/pan/mpt021
10.7910/DVN/TOZUDO,10.1017/pan.2020.14
10.7910/DVN/KWJA3G,10.1093/pan/mpt005
10.7910/DVN/D6HU1J,10.1093/pan/mpw013
10.7910/DVN/QQ7ZLH,10.1093/pan/mpq026
10.7910/DVN/WB9XLZ,10.1017/pan.2019.13
10.7910/DVN/H31DZG,10.1017/pan.2018.50
10.7910/DVN/669Z5L,10.1093/pan/mpt003
10.7910/DVN/KKWB4A,10.1017/pan.2017.6
10.7910/DVN/KD4MXV,10.1093/pan/mpv031
10.7910/DVN/PPPKMF,10.1093/pan/mpv016
10.7910/DVN/V6ECYU,10.1093/pan/mpw018
10.7910/DVN/DKY4DY,10.1017/pan.2019.14
10.7910/DVN/4IOIWV,10.1093/pan/mpw003
10.7910/DVN/23248,10.1093/pan/mpt048
10.7910/DVN/UNHYMP,10.1017/pan.2017.30
10.7910/DVN/IABJEB,10.1017/pan.2019.38
10.7910/DVN/LUGBL1,10.1017/pan.2016.15
10.7910/DVN/T7MJHV,10.1093/pan/mpt016
10.7910/DVN/3EGVBB,10.1093/pan/mps038
10.7910/DVN/ASXXGU,10.1093/pan/mpr021
10.7910/DVN/F0GMX1,10.1017/pan.2019.34
10.7910/DVN/OMJYE5,10.1093/pan/mpv018
10.7910/DVN/4KJZJL,10.1093/pan/mpr047
10.7910/DVN/25520,10.1093/pan/mpu010
10.7910/DVN/VW7G2Q,10.1093/pan/mpw014
10.7910/DVN/Q4IQGM,10.1093/pan/mpt006
10.7910/DVN/25367,10.1093/pan/mpu009
10.7910/DVN/28591,10.1093/pan/mpv001
10.7910/DVN/RNMB1Q,10.1017/pan.2016.14
10.7910/DVN/EBBP1O,10.1093/pan/mpw026
10.7910/DVN/J7HUX3,10.1093/pan/mpw007
10.7910/DVN/I5KCWI,10.1093/pan/mpw012
10.7910/DVN/TGFAOH,10.1017/pan.2018.21
10.7910/DVN/0ZCBTB,10.1017/pan.2018.30
10.7910/DVN/KGP01E,10.1017/pan.2018.28
10.7910/DVN/M3GYD0,10.1093/pan/mps031
10.7910/DVN/Y9KMJW,10.1017/pan.2018.39
10.7910/DVN/RPZLMY,10.1017/pan.2016.10
10.7910/DVN/HHOIA4,10.1017/pan.2019.2
10.7910/DVN/Y18MK5,10.1017/pan.2019.44
10.7910/DVN/Z90FRS,10.1093/pan/mpr016
10.7910/DVN/LNAQQF,10.1093/pan/mps016
10.7910/DVN/RRDHGR,10.1093/pan/mpt020
10.7910/DVN/GM5SYQ,10.1017/pan.2019.10
10.7910/DVN/TUUYLQ,10.1017/pan.2018.57
10.7910/DVN/25719,10.1093/pan/mpu012
10.7910/DVN/UCFNHX,10.1093/pan/mpt013
10.7910/DVN/ADIFOV,10.1017/pan.2020.26
10.7910/DVN/FOUVEL,10.1017/pan.2020.24
10.7910/DVN/OP6EVF,10.1017/pan.2020.22
10.7910/DVN/CY7YWE,10.1017/pan.2020.23
10.7910/DVN/SV9B3E,10.1017/pan.2020.20
10.7910/DVN/STH14F,10.1017/pan.2020.21
10.7910/DVN/E6NN9E,10.1017/pan.2020.15
10.7910/DVN/MCXXBS,10.1017/pan.2019.47
10.7910/DVN/FQTA4A,10.1017/pan.2020.9
10.7910/DVN/UFSQ1J,10.1017/pan.2017.3
10.7910/DVN/UO5WQ4,10.1093/pan/mpw015
10.7910/DVN/23113,10.1093/pan/mpt028
10.7910/DVN/29342,10.1093/pan/mpv008
10.7910/DVN/JJCXTH,10.1017/pan.2018.59
10.7910/DVN/W4TXDU,10.1017/pan.2018.10
10.7910/DVN/BQMLQW,10.1017/pan.2017.15
10.7910/DVN/K8IL3V,10.1017/pan.2020.1
10.7910/DVN/JSXOEY,10.1093/pan/mpw006
10.7910/DVN/28766,10.1093/pan/mpv006
10.7910/DVN/KHE44F,10.1017/pan.2018.19
10.7910/DVN/27899,10.1093/pan/mpu021
10.7910/DVN/22861,10.1093/pan/mpt022
10.7910/DVN/QE27H9,10.1093/pan/mpv028
10.7910/DVN/27100,10.1093/pan/mpu016
10.7910/DVN/R14RGH,10.1093/pan/mpq024
10.7910/DVN/K0OYQF,10.1017/pan.2019.26
10.7910/DVN/PZKBUX,10.1017/pan.2017.8
10.7910/DVN/LBNTPK,10.1093/pan/mps020
10.7910/DVN/ELHTWJ,10.1017/pan.2017.31
10.7910/DVN/L3GWNP,10.1017/pan.2018.56
10.7910/DVN/KLW6KY,10.1093/pan/mps002
10.7910/DVN/PNPR8C,10.1017/pan.2019.9
10.7910/DVN/FAXB2R,10.1093/pan/mps061
10.7910/DVN/GY6P9I,10.1093/pan/mpv017
10.7910/DVN/MVP6ID,10.1017/pan.2020.35
10.7910/DVN/BJMZNR,10.1017/pan.2020.34
10.7910/DVN/XIEJCR,10.1017/pan.2020.31
10.7910/DVN/G63OG9,10.1017/pan.2020.28
10.7910/DVN/CSAJQY,10.1017/pan.2020.29
10.7910/DVN/ARZJKP,10.1017/pan.2020.37
10.7910/DVN/EACMTV,10.1017/pan.2020.47
10.7910/DVN/VKMY6N,10.1017/pan.2018.26
10.7910/DVN/HCSQBD,10.1017/pan.2018.63
10.7910/DVN/23169,10.1093/pan/mpt026
10.7910/DVN/24672,10.1093/pan/mpu007
10.7910/DVN/YMQFYB,10.1017/pan.2020.30
10.7910/DVN/CFHOCU,10.1017/pan.2020.27
10.7910/DVN/HUPTER,10.1093/pan/mpr023
10.7910/DVN/SVY5VF,10.1093/pan/mpw001
10.7910/DVN/VOSEXQ,10.1093/pan/mpr039
10.7910/DVN/OZ7YZ1,10.1093/pan/mpw025
10.7910/DVN/23107,10.1093/pan/mpt030
10.7910/DVN/DOSJCD,10.1093/pan/mpv019
10.7910/DVN/FVOUZ0,10.1093/pan/mpr033
10.7910/DVN/IDXGOH,10.1017/pan.2018.11
10.7910/DVN/22893,10.1093/pan/mpt027
10.7910/DVN/MLYNX0,10.1017/pan.2018.49
10.7910/DVN/EEP5MT,10.1017/pan.2017.27
10.7910/DVN/567RS6,10.1017/pan.2017.1
10.7910/DVN/MPU019,10.1093/pan/mpu019
10.7910/DVN/4K4VTC,10.1093/pan/mpv015
10.7910/DVN/26589,10.1093/pan/mpu011
10.7910/DVN/N2I9LC,10.1093/pan/mpw004
10.7910/DVN/SVAONZ,10.1017/pan.2019.20
10.7910/DVN/351JJT,10.1093/pan/mps017
10.7910/DVN/RDIIVL,10.1017/pan.2019.27
10.7910/DVN/DZZXAD,10.1017/pan.2016.12
10.7910/DVN/AKHHHF,10.1017/pan.2017.7
10.7910/DVN/WM3X3D,10.1017/pan.2017.45
10.7910/DVN/NO90AJ,10.1017/pan.2017.2
10.7910/DVN/LITWQ9,10.1093/pan/mps041
10.7910/DVN/4RCPSE,10.1017/pan.2019.3
10.7910/DVN/LSEEKB,10.1017/pan.2019.32
10.7910/DVN/SJ2RP1,10.1017/pan.2016.5
10.7910/DVN/YTPJ1N,10.1017/pan.2017.39
10.7910/DVN/ZFGUY0,10.1093/pan/mpr008
10.7910/DVN/KVZXE8,10.1017/pan.2018.9
10.7910/DVN/NIPYJ8,10.1017/pan.2019.45
10.7910/DVN/R9GKJA,10.1017/pan.2017.37
10.7910/DVN/Q0IXQY,10.1017/pan.2017.22
10.7910/DVN/TISLDL,10.1017/pan.2020.11
10.7910/DVN/TVNVN3,10.1017/pan.2016.16
10.7910/DVN/YQPEVQ,10.1017/pan.2020.25
10.7910/DVN/MXKRDE,10.1017/pan.2020.8
10.7910/DVN/VAKZ2G,10.1093/pan/mpv027
10.7910/DVN/23025,10.1093/pan/mpt025
10.7910/DVN/KRKWK8,10.1093/pan/mpv024
10.7910/DVN/YUM3K8,10.1017/pan.2020.33
10.7910/DVN/VBNDYQ,10.1093/pan/mps060
10.7910/DVN/T88EAX,10.1017/pan.2020.4
10.7910/DVN/3IWTGB,10.1017/pan.2018.48
10.7910/DVN/LE2UED,10.1093/pan/mpr024
10.7910/DVN/24274,10.1093/pan/mpu001
10.7910/DVN/GXXYMH,10.1017/pan.2019.5
10.7910/DVN/52UGJT,10.1017/pan.2018.1
10.7910/DVN/A9LZNV,10.1017/pan.2019.11
10.7910/DVN/KUMMUJ,10.1017/pan.2018.2
10.7910/DVN/CJUG8F,10.1093/pan/mpt017
10.7910/DVN/29488,10.1093/pan/mpv009
10.7910/DVN/IE8P0K,10.1093/pan/mpt019
10.7910/DVN/ARHZU4,10.1017/pan.2019.30
10.7910/DVN/9YCVJC,10.1017/pan.2018.13
10.7910/DVN/NMMYYW,10.1093/pan/mpr013
10.7910/DVN/2T9D3B,10.1093/pan/mps001
10.7910/DVN/24497,10.1093/pan/mpu003
10.7910/DVN/ZRPLDQ,10.1093/pan/mps024
10.7910/DVN/R7AQT1,10.1017/pan.2018.12
10.7910/DVN/IRX5WN,10.1093/pan/mpr040
10.7910/DVN/1FYXUJ,10.1093/pan/mpv021
10.7910/DVN/LE2UED,10.1093/pan/mpr014
10.7910/DVN/JIEWR3,10.1017/pan.2016.9
10.7910/DVN/LVHLZK,10.1017/pan.2016.7
10.7910/DVN/TRLTPY,10.1017/pan.2019.48
10.7910/DVN/LSLAWQ,10.1093/pan/mps039
10.7910/DVN/CGNX3M,10.1017/pan.2019.23
10.7910/DVN/8AKACJ,10.1017/pan.2016.2
10.7910/DVN/25430,10.1093/pan/mpu008
10.7910/DVN/MXCRK5,10.1093/pan/mpq019
10.7910/DVN/YUN5CA,10.1093/pan/mps023
10.7910/DVN/23170,10.1093/pan/mpt050
10.7910/DVN/GTSXC1,10.1017/pan.2017.5
10.7910/DVN/2AIHQF,10.1093/pan/mpv034
10.7910/DVN/RAUIHG,10.1017/pan.2018.17
10.7910/DVN/HG2CAJ,10.1017/pan.2019.24
10.7910/DVN/2F8CWX,10.1017/pan.2019.25
10.7910/DVN/NDTR8K,10.1017/pan.2018.18
10.7910/DVN/AGUVBE,10.1017/pan.2018.7
10.7910/DVN/RQMIV3,10.1093/pan/mpw017
10.7910/DVN/V3OMR2,10.1093/pan/mpr057
10.7910/DVN/BIW6K5,10.1093/pan/mpp036
10.7910/DVN/26453,10.1093/pan/mpu014
10.7910/DVN/JFU71R,10.1017/pan.2018.47
10.7910/DVN/TLPMVI,10.1017/pan.2017.40
10.7910/DVN/THJYQR,10.1093/pan/mpt024
10.7910/DVN/8EYYA2,10.1093/pan/mpr032
10.7910/DVN/CRLKIF,10.1093/pan/mpw020
10.7910/DVN/7WEJ09,10.1093/pan/mpr048
10.7910/DVN/XRR0HM,10.1017/pan.2017.44
10.7910/DVN/FQBHP8,10.1093/pan/mps028
10.7910/DVN/Q1V0OG,10.1017/pan.2018.46
10.7910/DVN/43E9R9,10.1093/pan/mpr025
10.7910/DVN/HRUGSI,10.1007/s11109-017-9389-5
10.7910/DVN/ZX4HGA,10.1007/s11109-018-9508-y
10.7910/DVN/5VJF4S,10.1007/s11109-018-9516-y
10.7910/DVN/EDEJND,10.1007/s11109-016-9369-1
10.7910/DVN/6IRW0N,10.1007/s11109-017-9404-x
10.7910/DVN/YQNLWF,10.1007/s11109-017-9408-6
10.7910/DVN/AHUIEC,10.1007/s11109-017-9410-z
10.7910/DVN/SHADUV,10.1007/s11109-017-9441-5
10.7910/DVN/AJYEDA,10.1007/s11109-018-9461-9
10.7910/DVN/KJCN21,10.1007/s11109-015-9325-5
10.7910/DVN/DE0OVP,10.1007/s11109-018-9497-x
10.7910/DVN/DE0OVP,10.1007/s11109-018-9510-4
10.7910/DVN/D155SP,10.1007/s11109-016-9347-7
10.7910/DVN/ISJPJN,10.1007/s11109-017-9442-4
10.7910/DVN/H6DWAO,10.1007/s11109-018-9458-4
10.7910/DVN/SING1G,10.1007/s11109-016-9355-7
10.7910/DVN/XZJP2J,10.1007/s11109-017-9409-5
10.7910/DVN/NW4LIO,10.1007/s11109-016-9358-4
10.7910/DVN/BMTO0R,10.1007/s11109-018-9501-5
10.7910/DVN/C3RSF5,10.1007/s11109-017-9435-3
10.7910/DVN/HZBYG7,10.1007/s11109-017-9406-8
10.7910/DVN/EXISK5,10.1007/s11109-018-9490-4
10.7910/DVN/SING1G,10.1007/s11109-016-9370-8
10.7910/DVN/PEXMHA,10.1007/s11109-016-9340-1
10.7910/DVN/7EGFAM,10.1007/s11109-017-9434-4
10.7910/DVN/FRGHVR,10.1007/s11109-018-9518-9
10.7910/DVN/2B9T2H,10.1007/s11109-015-9329-1
10.7910/DVN/92ELXT,10.1007/s11109-018-9467-3
10.7910/DVN/O9UVFU,10.1007/s11109-018-9479-z
10.7910/DVN/RYJK3W,10.1007/s11109-018-9463-7
10.7910/DVN/CFEIEQ,10.1007/s11109-018-9495-z
10.7910/DVN/0PVY33,10.1007/s11109-019-09570-9
10.7910/DVN/G7EOGT,10.1007/s11109-016-9365-5
10.7910/DVN/B3YH3T,10.1007/s11109-017-9413-9
10.7910/DVN/VYGJAM,10.1007/s11109-019-09530-3
10.7910/DVN/88AACL,10.1007/s11109-019-09529-w
10.7910/DVN/28HGPY,10.1007/s11109-019-09540-1
10.7910/DVN/59NTIL,10.1007/s11109-019-09543-y
10.7910/DVN/XYYAQC,10.1007/s11109-019-09534-z
10.7910/DVN/ZRUDFC,10.1007/s11109-018-9500-6
10.7910/DVN/DY1282,10.1007/s11109-017-9401-0
10.7910/DVN/YKDXJL,10.1007/s11109-019-09527-y
10.7910/DVN/ZX4HGA,10.1007/s11109-018-9487-z
10.7910/DVN/EXVUEA,10.1007/s11109-016-9351-y
10.7910/DVN/3IHOLN,10.1007/s11109-016-9374-4
10.7910/DVN/RRBQAU,10.1007/s11109-017-9437-1
10.7910/DVN/WYTRZC,10.1007/s11109-017-9412-x
10.7910/DVN/8AJYXZ,10.1007/s11109-018-09519-4
10.7910/DVN/NM7VK7,10.1007/s11109-017-9396-6
10.7910/DVN/TGKZ2T,10.1007/s11109-016-9346-8
10.7910/DVN/KGUTGA,10.1007/s11109-017-9430-8
10.7910/DVN/SVGV76,10.1007/s11109-018-9484-2
10.7910/DVN/JXJ0ZS,10.1007/s11109-018-09520-x
10.7910/DVN/M0NGKW,10.1007/s11109-018-9489-x
10.7910/DVN/KKUZXW,10.1007/s11109-019-09590-5
10.7910/DVN/T5FLOH,10.1007/s11109-016-9372-6
10.7910/DVN/HMYNRV,10.1007/s11109-018-9450-z
10.7910/DVN/WFRUXM,10.1007/s11109-019-09544-x
10.7910/DVN/OQG8DB,10.1007/s11109-019-09546-9
10.7910/DVN/MPLQUI,10.1007/s11109-019-09553-w
10.7910/DVN/GUATS6,10.1007/s11109-019-09554-9
10.7910/DVN/U0ITDX,10.1007/s11109-020-09643-0
10.7910/DVN/BA2WPD,10.1007/s11109-020-09655-w
10.7910/DVN/0AX8T1,10.1007/s11109-018-9483-3
10.7910/DVN/T4GBDS,10.1007/s11109-019-09542-z
10.7910/DVN/ZBZPV3,10.1007/s11109-018-09522-9
10.7910/DVN/CEAAAT,10.1007/s11109-016-9342-z
10.7910/DVN/MZUOWG,10.1007/s11109-018-9512-2
10.7910/DVN/SUS2KV,10.1007/s11109-017-9440-6
10.7910/DVN/MCMKKT,10.1007/s11109-015-9321-9
10.7910/DVN/USP7LQ,10.1007/s11109-019-09535-y
10.7910/DVN/IJEWYV,10.1007/s11109-018-9471-7
10.7910/DVN/RDQZUM,10.1007/s11109-018-09525-6
10.7910/DVN/LK5ARP,10.1007/s11109-017-9417-5
10.7910/DVN/E4I6ZV,10.1007/s11109-018-9453-9
10.7910/DVN/WP7ETR,10.1007/s11109-017-9432-6
10.7910/DVN/BP5G4Q,10.1007/s11109-016-9367-3
10.7910/DVN/XCLNIE,10.1007/s11109-017-9387-7
10.7910/DVN/5VJF4S,10.1007/s11109-016-9376-2
10.7910/DVN/UYUU9G,10.1007/s11109-017-9399-3
10.7910/DVN/T89O95,10.1007/s11109-019-09537-w
10.7910/DVN/CORRXG,10.1007/s11109-018-9460-x
10.7910/DVN/VXVBNI,10.1007/s11109-017-9416-6
10.7910/DVN/Z0F7KO,10.1007/s11109-018-9474-4
10.7910/DVN/CMVB4Q,10.1007/s11109-019-09561-w
10.7910/DVN/YBCZHI,10.1007/s11109-019-09566-5
10.7910/DVN/KH0JJR,10.1007/s11109-020-09628-z
10.7910/DVN/BGTAGA,10.1007/s11109-019-09567-4
10.7910/DVN/QWVACY,10.1007/s11109-021-09693-y
10.7910/DVN/ONMBPF,10.1007/s11109-021-09702-0
10.7910/DVN/Q7SFJW,10.1007/s11109-020-09646-x
10.7910/DVN/NNXBHP,10.1007/s11109-019-09555-8
10.7910/DVN/PVIGW1,10.1007/s11109-018-9455-7
10.7910/DVN/8WCOCN,10.1007/s11109-019-09541-0
10.7910/DVN/SCN9LA,10.1007/s11109-016-9361-9
10.7910/DVN/MCV1LU,10.1007/s11109-016-9335-y
10.7910/DVN/HPMEVO,10.1007/s11109-013-9232-6
10.7910/DVN/LAYMOS,10.1007/s11109-018-9481-5
10.7910/DVN/4SIEEF,10.1007/s11109-018-9482-4
10.7910/DVN/C5OXWN,10.1007/s11109-016-9330-3
10.7910/DVN/QGEQCQ,10.1007/s11109-016-9357-5
10.7910/DVN/7PAB1N,10.1007/s11109-019-09556-7
10.7910/DVN/6HALRE,10.1007/s11109-017-9438-0
10.7910/DVN/UBQYXT,10.1007/s11109-018-9499-8
10.7910/DVN/LH7RM3,10.1007/s11109-019-09532-1
10.7910/DVN/59F366,10.1007/s11109-018-9448-6
10.7910/DVN/OBGAHG,10.1007/s11109-017-9423-7
10.7910/DVN/UYUZYA,10.1007/s11109-016-9356-6
10.7910/DVN/U23L09,10.1007/s11109-018-9457-5
10.7910/DVN/FY7SVG,10.1007/s11109-019-09559-4
10.7910/DVN/XTJRQN,10.1007/s11109-018-9446-8
10.7910/DVN/R9PGXI,10.1007/s11109-019-09547-8
10.7910/DVN/XBWR8N,10.1007/s11109-018-9485-1
10.7910/DVN/CQNETA,10.1007/s11109-017-9420-x
10.7910/DVN/SGKPSH,10.1007/s11109-017-9391-y
10.7910/DVN/5JS2AB,10.1007/s11109-015-9327-3
10.7910/DVN/IZKZET,10.1007/s11109-018-9464-6
10.7910/DVN/SWORPS,10.1007/s11109-018-9513-1
10.7910/DVN/2JCJLX,10.1007/s11109-018-9473-5
10.7910/DVN/EDEJND,10.1007/s11109-016-9360-x
10.7910/DVN/XIPZQT,10.1007/s11109-016-9339-7
10.7910/DVN/COZN1F,10.1007/s11109-018-09523-8
10.7910/DVN/TKORD8,10.1007/s11109-018-9472-6
10.7910/DVN/YXWASQ,10.1007/s11109-019-09549-6
10.7910/DVN/6FBXGL,10.1007/s11109-018-9498-9
10.7910/DVN/4JXJWI,10.1007/s11109-017-9395-7
10.7910/DVN/LTJIDX,10.1007/s11109-017-9424-6
10.7910/DVN/OXZXUB,10.1007/s11109-018-9462-8
10.7910/DVN/MS0NFV,10.1007/s11109-018-9475-3
10.7910/DVN/I2XZTY,10.1007/s11109-020-09624-3
10.7910/DVN/0PVY33,10.1007/s11109-018-9456-6
10.7910/DVN/URJM7O,10.1007/s11109-018-9470-8
10.7910/DVN/2ZEVWT,10.1007/s11109-017-9405-9
10.7910/DVN/MBAVJW,10.1007/s11109-016-9382-4
10.7910/DVN/YDC4XD,10.1007/s11109-019-09533-0
10.7910/DVN/V8DLYR,10.1007/s11109-018-9502-4
10.7910/DVN/PURXWF,10.1007/s11109-019-09562-9
10.7910/DVN/CTAY6U,10.1007/s11109-017-9433-5
10.7910/DVN/MFJMQN,10.1007/s11109-015-9326-4
10.7910/DVN/12SK8B,10.1007/s11109-015-9322-8
10.7910/DVN/LD9STS,10.1007/s11109-017-9394-8
10.7910/DVN/QHMXAQ,10.1007/s11109-018-9468-2
10.7910/DVN/SISU79,10.1007/s11109-018-9493-1
10.7910/DVN/UKOSTN,10.1007/s11109-017-9418-4
10.7910/DVN/WKQTNZ,10.1007/s11109-017-9427-3
10.7910/DVN/BRJNBS,10.1007/s11109-019-09548-7
10.7910/DVN/UX39M4,10.1007/s11109-018-9465-5
10.7910/DVN/YXGVBT,10.1007/s11109-018-9507-z
10.7910/DVN/OUAYYH,10.1007/s11109-018-9444-x
10.7910/DVN/JC2QJ0,10.1007/s11109-015-9318-4
10.7910/DVN/B9OYRP,10.1007/s11109-015-9323-7
10.7910/DVN/LQQ5FE,10.1007/s11109-018-9515-z
10.7910/DVN/AGRX5U,10.1007/s11109-018-9443-y
10.7910/DVN/WKJMZY,10.1007/s11109-018-9517-x
10.7910/DVN/L4XKEZ,10.1007/s11109-018-9494-0
10.7910/DVN/1HPT9N,10.1007/s11109-018-9486-0
